datetime_utc,conds,dewptm,fog,hail,heatindexm,hum,precipm,pressurem,rain,snow,tempm,thunder,tornado,vism,wdird,wdire,wgustm,windchillm,wspdm,year,month,day,hour,AQI
20160624-15:00,Haze,27,0,0,,48,,996,0,0,36,0,0,2,140,SE,,,7.4,2016,06,24,15,157
20160624-18:00,Haze,26,0,0,,54,,998,0,0,35,0,0,2,,,,,0,2016,06,24,18,159
20160624-21:00,Haze,26,0,0,,54,,998,0,0,34,0,0,2,,,,,0,2016,06,24,21,165
20160625-00:00,Haze,27,0,0,,64,,999,0,0,33,0,0,2,110,ESE,,,11.1,2016,06,25,00,168
20160625-03:00,Haze,28,0,0,,68,,1001,0,0,33,0,0,2,90,East,,,9.3,2016,06,25,03,168
20160625-06:00,Haze,27,0,0,,45,,1000,0,0,38,0,0,2,70,ENE,,,11.1,2016,06,25,06,169
20160625-09:00,Haze,26,0,0,,38,,999,0,0,39,0,0,2,90,East,,,18.5,2016,06,25,09,158
20160625-12:00,Haze,26,0,0,,46,,997,0,0,36,0,0,2,,,,,0,2016,06,25,12,155
20160625-15:00,Haze,26,0,0,,57,,999,0,0,34,0,0,2,90,East,,,7.4,2016,06,25,15,141
20160625-18:00,Haze,26,0,0,,65,,1002,0,0,32,0,0,2,50,NE,,,11.1,2016,06,25,18,135
20160625-21:00,Haze,25,0,0,,64,,1000,0,0,31,0,0,2,90,East,,,11.1,2016,06,25,21,121
20160626-00:00,Mist,27,0,0,,77,,1001,0,0,30,0,0,2,90,East,,,7.4,2016,06,26,00,119
20160626-03:00,Haze,26,0,0,,65,,1002,0,0,32,0,0,2,110,ESE,,,7.4,2016,06,26,03,133
20160626-06:00,Haze,27,0,0,,48,,1001,0,0,37,0,0,2,70,ENE,,,14.8,2016,06,26,06,157
20160626-09:00,Partly Cloudy,27,0,0,,41,,999,0,0,39,0,0,2,90,East,,,11.1,2016,06,26,09,153
20160626-12:00,Haze,24,0,0,,43,,997,0,0,35,0,0,2,200,SSW,,,3.7,2016,06,26,12,152
20160626-15:00,Haze,26,0,0,,53,,998,0,0,35,0,0,2,90,East,,,9.3,2016,06,26,15,145
20160626-18:00,Haze,26,0,0,,59,,1000,0,0,33,0,0,2,90,East,,,7.4,2016,06,26,18,149
20160626-21:00,Haze,26,0,0,,62,,999,0,0,32,0,0,2,90,East,,,7.4,2016,06,26,21,147
20160627-00:00,Mist,27,0,0,,74,,1000,0,0,31,0,0,2,110,ESE,,,3.7,2016,06,27,00,144
20160627-03:00,Mist,27,0,0,,69,,,0,0,32,0,0,2,90,East,,,14.8,2016,06,27,03,156
20160627-06:00,Haze,28,0,0,,49,,1000,0,0,37,0,0,2,90,East,,,7.4,2016,06,27,06,156
20160627-09:00,Haze,26,0,0,,41,,997,0,0,38,0,0,2,90,East,,,11.1,2016,06,27,09,152
20160627-12:00,Haze,26,0,0,,48,,995,0,0,36,0,0,2,110,ESE,,,9.3,2016,06,27,12,152
20160627-15:00,Haze,27,0,0,,59,,997,0,0,34,0,0,2,90,East,,,7.4,2016,06,27,15,152
20160627-18:00,Haze,27,0,0,,64,,999,0,0,33,0,0,2,50,NE,,,5.6,2016,06,27,18,152
20160627-21:00,Mist,26,0,0,,97,,999,0,0,26,0,0,2,,,,,0,2016,06,27,21,149
20160628-00:00,Mist,26,0,0,,86,,1000,0,0,28,0,0,2,,,,,0,2016,06,28,00,147
20160628-03:00,Thunderstorms and Rain,26,0,0,,97,,1003,1,0,26,1,0,1,,,,,0,2016,06,28,03,80
20160628-06:00,Light Rain,27,0,0,,81,,1003,1,0,29,0,0,1,,,,,0,2016,06,28,06,92
20160628-09:00,Haze,27,0,0,,57,,1000,0,0,35,0,0,2,90,East,,,11.1,2016,06,28,09,128
20160628-12:00,Haze,26,0,0,,52,,998,0,0,35,0,0,2,70,ENE,,,7.4,2016,06,28,12,142
20160628-15:00,Haze,26,0,0,,65,,999,0,0,32,0,0,2,50,NE,,,9.3,2016,06,28,15,155
20160628-18:00,Mist,26,0,0,,69,,1002,0,0,31,0,0,2,90,East,,,3.7,2016,06,28,18,126
20160628-21:00,Mist,26,0,0,,69,,1002,0,0,31,0,0,2,90,East,,,3.7,2016,06,28,21,120
20160629-00:00,Mist,26,0,0,,82,,1002,0,0,28,0,0,2,140,SE,,,3.7,2016,06,29,00,122
20160629-03:00,Haze,26,0,0,,68,,1003,0,0,32,0,0,2,90,East,,,11.1,2016,06,29,03,118
20160629-06:00,Haze,26,0,0,,46,,1002,0,0,37,0,0,2,110,ESE,,,13,2016,06,29,06,54
20160629-09:00,Haze,26,0,0,,39,,1000,0,0,39,0,0,2,70,ENE,,,18.5,2016,06,29,09,78
20160629-12:00,Haze,26,0,0,,40,,997,0,0,39,0,0,2,90,East,,,9.3,2016,06,29,12,93
20160629-15:00,Haze,28,0,0,,65,,1000,0,0,34,0,0,2,90,East,,,3.7,2016,06,29,15,88
20160629-18:00,Haze,28,0,0,,65,,1000,0,0,34,0,0,2,90,East,,,3.7,2016,06,29,18,84
20160629-21:00,Mist,28,0,0,,69,,999,0,0,33,0,0,2,,,,,0,2016,06,29,21,104
20160630-00:00,Mist,27,0,0,,72,,999,0,0,31,0,0,2,90,East,,,3.7,2016,06,30,00,121
20160630-03:00,Haze,28,0,0,,67,,1000,0,0,34,0,0,2,110,ESE,,,7.4,2016,06,30,03,96
20160630-06:00,Haze,25,0,0,,39,,999,0,0,38,0,0,2,230,SW,,,7.4,2016,06,30,06,92
20160630-09:00,Haze,26,0,0,,35,,996,0,0,40,0,0,2,180,South,,,9.3,2016,06,30,09,111
20160630-12:00,Haze,26,0,0,,36,,994,0,0,40,0,0,2,180,South,,,7.4,2016,06,30,12,85
20160630-15:00,Haze,30,0,0,,92,,996,0,0,31,0,0,2,,,,,0,2016,06,30,15,107
20160630-18:00,Mist,28,0,0,,78,,997,0,0,32,0,0,2,90,East,,,7.4,2016,06,30,18,114
20160630-21:00,Light Rain,28,0,0,,97,,996,1,0,28,0,0,1,140,SE,,,14.8,2016,06,30,21,114
20160701-00:00,Mist,27,0,0,,87,,996,0,0,29,0,0,1,110,ESE,,,3.7,2016,07,01,00,116
20160701-03:00,Mist,27,0,0,,72,,997,0,0,31,0,0,2,180,South,,,11.1,2016,07,01,03,96
20160701-06:00,Haze,26,0,0,,58,,997,0,0,34,0,0,2,270,West,,,11.1,2016,07,01,06,96
20160701-09:00,Haze,,0,0,,,,1100,0,0,36,0,0,2,290,WNW,,,9.3,2016,07,01,09,75
20160701-12:00,Haze,28,0,0,,57,,992,0,0,35,0,0,2,90,East,,,9.3,2016,07,01,12,62
20160701-15:00,Mist,28,0,0,,86,,994,0,0,30,0,0,2,140,SE,,,5.6,2016,07,01,15,72
20160701-18:00,Mist,25,0,0,,69,,996,0,0,29,0,0,2,200,SSW,,,9.3,2016,07,01,18,120
20160701-21:00,Thunderstorms and Rain,25,0,0,,94,,997,1,0,25,1,0,1,90,East,,,11.1,2016,07,01,21,148
20160702-00:00,Mist,25,0,0,,92,,995,0,0,26,0,0,2,,,,,0,2016,07,02,00,84
20160702-03:00,Mist,26,0,0,,85,,998,0,0,28,0,0,2,110,ESE,,,9.3,2016,07,02,03,70
20160702-06:00,Mist,26,0,0,,78,,999,0,0,29,0,0,2,50,NE,,,9.3,2016,07,02,06,64
20160702-09:00,Mist,25,0,0,,70,,999,0,0,30,0,0,2,340,NNW,,,3.7,2016,07,02,09,87
20160702-12:00,Haze,24,0,0,,66,,997,0,0,29,0,0,2,320,NW,,,7.4,2016,07,02,12,99
20160702-15:00,Haze,24,0,0,,73,,998,0,0,28,0,0,2,20,NNE,,,5.6,2016,07,02,15,99
20160702-18:00,Mist,25,0,0,,78,,999,0,0,28,0,0,2,90,East,,,3.7,2016,07,02,18,0
20160702-21:00,Mist,26,0,0,,85,,998,0,0,28,0,0,2,,,,,0,2016,07,02,21,0
20160703-00:00,Mist,26,0,0,,84,,998,0,0,28,0,0,2,,,,,0,2016,07,03,00,0
20160703-03:00,Light Rain,26,0,0,,82,,999,1,0,28,0,0,2,270,West,,,3.7,2016,07,03,03,0
20160703-06:00,Mist,26,0,0,,75,,1000,0,0,30,0,0,2,,,,,0,2016,07,03,06,0
20160703-09:00,Haze,26,0,0,,66,,997,0,0,31,0,0,2,50,NE,,,5.6,2016,07,03,09,0
20160703-12:00,Haze,26,0,0,,66,,995,0,0,31,0,0,2,,,,,0,2016,07,03,12,0
20160703-15:00,Mist,26,0,0,,72,,996,0,0,30,0,0,2,,,,,0,2016,07,03,15,0
20160703-18:00,Light Rain,26,0,0,,89,,998,1,0,28,0,0,2,,,,,0,2016,07,03,18,0
20160703-21:00,Thunderstorm,26,0,0,,100,,998,0,0,26,1,0,2,,,,,0,2016,07,03,21,0
20160704-00:00,Mist,26,0,0,,96,,997,0,0,26,0,0,2,,,,,0,2016,07,04,00,0
20160704-03:00,Mist,27,0,0,,92,,998,0,0,28,0,0,2,,,,,0,2016,07,04,03,0
20160704-06:00,Mist,26,0,0,,72,,998,0,0,30,0,0,2,50,NE,,,11.1,2016,07,04,06,0
20160704-09:00,Haze,26,0,0,,60,,996,0,0,33,0,0,2,20,NNE,,,3.7,2016,07,04,09,0
20160704-12:00,Haze,27,0,0,,58,,994,0,0,34,0,0,2,140,SE,,,3.7,2016,07,04,12,0
20160704-15:00,Mist,27,0,0,,72,,996,0,0,31,0,0,2,140,SE,,,3.7,2016,07,04,15,0
20160704-18:00,Mist,27,0,0,,78,,997,0,0,30,0,0,2,,,,,0,2016,07,04,18,0
20160704-21:00,Mist,27,0,0,,85,,996,0,0,29,0,0,2,,,,,0,2016,07,04,21,0
20160705-00:00,Mist,27,0,0,,88,,996,0,0,29,0,0,2,,,,,0,2016,07,05,00,0
20160705-03:00,Mist,27,0,0,,76,,997,0,0,31,0,0,2,230,SW,,,7.4,2016,07,05,03,0
20160705-06:00,Haze,26,0,0,,49,,996,0,0,35,0,0,2,200,SSW,,,9.3,2016,07,05,06,0
20160705-09:00,Haze,27,0,0,,50,,994,0,0,36,0,0,2,250,WSW,,,13,2016,07,05,09,0
20160705-12:00,Haze,27,0,0,,60,,992,0,0,34,0,0,2,,,,,0,2016,07,05,12,138
20160705-15:00,Mist,28,0,0,,69,,994,0,0,33,0,0,2,,,,,0,2016,07,05,15,84
20160705-18:00,Mist,28,0,0,,79,,995,0,0,32,0,0,2,,,,,0,2016,07,05,18,112
20160705-21:00,Mist,28,0,0,,84,,995,0,0,31,0,0,2,,,,,0,2016,07,05,21,155
20160706-00:00,Mist,27,0,0,,79,,994,0,0,30,0,0,2,250,WSW,,,9.3,2016,07,06,00,172
20160706-03:00,Mist,25,0,0,,73,,997,0,0,30,0,0,2,20,NNE,,,3.7,2016,07,06,03,189
20160706-06:00,Haze,24,0,0,,47,,998,0,0,34,0,0,2,270,West,,,14.8,2016,07,06,06,151
20160706-09:00,Haze,28,0,0,,58,,996,0,0,35,0,0,2,90,East,,,13,2016,07,06,09,152
20160706-12:00,Haze,28,0,0,,61,,994,0,0,35,0,0,2,110,ESE,,,7.4,2016,07,06,12,158
20160706-15:00,Haze,26,0,0,,62,,996,0,0,33,0,0,2,110,ESE,,,5.6,2016,07,06,15,153
20160706-18:00,Haze,26,0,0,,67,,998,0,0,31,0,0,2,140,SE,,,5.6,2016,07,06,18,0
20160706-21:00,Haze,26,0,0,,67,,998,0,0,31,0,0,2,140,SE,,,5.6,2016,07,06,21,0
20160707-00:00,Mist,26,0,0,,77,,994,0,0,30,0,0,55,,,,,0,2016,07,07,00,0
20160707-03:00,Mist,27,0,0,,72,,999,0,0,31,0,0,2,140,SE,,,9.3,2016,07,07,03,0
20160707-06:00,Mist,26,0,0,,54,,999,0,0,34,0,0,2,160,SSE,,,11.1,2016,07,07,06,0
20160707-09:00,Haze,27,0,0,,48,,997,0,0,37,0,0,2,180,South,,,9.3,2016,07,07,09,98
20160707-12:00,Haze,27,0,0,,54,,995,0,0,35,0,0,2,160,SSE,,,5.6,2016,07,07,12,98
20160707-15:00,Haze,27,0,0,,59,,996,0,0,34,0,0,2,,,,,0,2016,07,07,15,0
20160707-18:00,Haze,27,0,0,,66,,997,0,0,32,0,0,2,90,East,,,7.4,2016,07,07,18,99
20160707-21:00,Haze,26,0,0,,66,,997,0,0,31,0,0,2,,,,,0,2016,07,07,21,115
20160708-00:00,Mist,26,0,0,,73,,997,0,0,31,0,0,2,,,,,0,2016,07,08,00,140
20160708-03:00,Haze,27,0,0,,65,,998,0,0,33,0,0,2,160,SSE,,,3.7,2016,07,08,03,126
20160708-06:00,Thunderstorms and Rain,23,0,0,,54,,998,1,0,31,1,0,2,290,WNW,,,27.8,2016,07,08,06,117
20160708-09:00,Mist,28,0,0,,91,,998,0,0,29,0,0,2,,,,,0,2016,07,08,09,115
20160708-12:00,Haze,26,0,0,,67,,994,0,0,31,0,0,2,110,ESE,,,3.7,2016,07,08,12,137
20160708-15:00,Haze,26,0,0,,67,,994,0,0,31,0,0,2,110,ESE,,,3.7,2016,07,08,15,111
20160708-18:00,Mist,26,0,0,,77,,997,0,0,29,0,0,2,,,,,0,2016,07,08,18,127
20160708-21:00,Mist,27,0,0,,86,,997,0,0,29,0,0,2,,,,,0,2016,07,08,21,154
20160709-00:00,Mist,27,0,0,,90,,997,0,0,29,0,0,2,,,,,0,2016,07,09,00,158
20160709-03:00,Mist,27,0,0,,72,,998,0,0,31,0,0,2,110,ESE,,,5.6,2016,07,09,03,166
20160709-06:00,Haze,28,0,0,,60,,998,0,0,34,0,0,2,90,East,,,7.4,2016,07,09,06,160
20160709-09:00,Haze,27,0,0,,48,,995,0,0,37,0,0,2,50,NE,,,9.3,2016,07,09,09,133
20160709-12:00,Haze,27,0,0,,49,,994,0,0,37,0,0,2,70,ENE,,,9.3,2016,07,09,12,111
20160709-15:00,Haze,26,0,0,,64,,995,0,0,31,0,0,2,230,SW,,,9.3,2016,07,09,15,93
20160709-18:00,Mist,26,0,0,,69,,997,0,0,30,0,0,2,200,SSW,,,3.7,2016,07,09,18,0
20160709-21:00,Mist,26,0,0,,73,,996,0,0,30,0,0,2,140,SE,,,3.7,2016,07,09,21,103
20160710-00:00,Mist,26,0,0,,71,,997,0,0,30,0,0,2,,,,,0,2016,07,10,00,76
20160710-03:00,Haze,26,0,0,,66,,997,0,0,31,0,0,2,140,SE,,,7.4,2016,07,10,03,85
20160710-06:00,Haze,28,0,0,,58,,996,0,0,35,0,0,2,50,NE,,,5.6,2016,07,10,06,74
20160710-09:00,Haze,27,0,0,,54,,994,0,0,35,0,0,2,340,NNW,,,9.3,2016,07,10,09,68
20160710-12:00,Light Rain,24,0,0,,58,,994,1,0,32,0,0,2,140,SE,,,3.7,2016,07,10,12,96
20160710-15:00,Haze,24,0,0,,56,,995,0,0,31,0,0,2,160,SSE,,,9.3,2016,07,10,15,158
20160710-18:00,Mist,27,0,0,,75,,996,0,0,30,0,0,2,,,,,0,2016,07,10,18,153
20160710-21:00,Mist,26,0,0,,77,,996,0,0,30,0,0,2,,,,,0,2016,07,10,21,126
20160711-00:00,Mist,27,0,0,,81,,996,0,0,29,0,0,2,90,East,,,3.7,2016,07,11,00,137
20160711-03:00,Mist,27,0,0,,72,,998,0,0,31,0,0,2,110,ESE,,,9.3,2016,07,11,03,138
20160711-06:00,Mist,25,0,0,,71,,999,0,0,29,0,0,2,110,ESE,,,7.4,2016,07,11,06,153
20160711-09:00,Haze,26,0,0,,64,,997,0,0,31,0,0,2,90,East,,,13,2016,07,11,09,152
20160711-12:00,Haze,27,0,0,,56,,995,0,0,35,0,0,2,70,ENE,,,9.3,2016,07,11,12,121
20160711-15:00,Haze,27,0,0,,67,,997,0,0,32,0,0,2,110,ESE,,,9.3,2016,07,11,15,96
20160711-18:00,Mist,27,0,0,,75,,998,0,0,31,0,0,2,110,ESE,,,9.3,2016,07,11,18,91
20160711-21:00,Mist,26,0,0,,77,,998,0,0,30,0,0,2,,,,,0,2016,07,11,21,70
20160712-00:00,Mist,27,0,0,,81,,998,0,0,30,0,0,2,90,East,,,5.6,2016,07,12,00,77
20160712-03:00,Light Rain,28,0,0,,91,,1000,1,0,29,0,0,2,110,ESE,,,7.4,2016,07,12,03,74
20160712-06:00,Haze,27,0,0,,64,,999,0,0,33,0,0,2,90,East,,,11.1,2016,07,12,06,71
20160712-09:00,Light Rain,28,0,0,,91,,998,1,0,29,0,0,2,320,NW,,,13,2016,07,12,09,85
20160712-12:00,Mist,26,0,0,,73,,997,0,0,30,0,0,2,,,,,0,2016,07,12,12,88
20160712-15:00,Mist,28,0,0,,87,,998,0,0,29,0,0,2,,,,,0,2016,07,12,15,107
20160712-18:00,Mist,26,0,0,,83,,999,0,0,29,0,0,2,,,,,0,2016,07,12,18,54
20160712-21:00,Mist,27,0,0,,90,,999,0,0,29,0,0,2,,,,,0,2016,07,12,21,86
20160713-00:00,Mist,27,0,0,,88,,998,0,0,28,0,0,2,,,,,0,2016,07,13,00,112
20160713-03:00,Mist,27,0,0,,69,,999,0,0,31,0,0,2,90,East,,,9.3,2016,07,13,03,159
20160713-06:00,Haze,26,0,0,,54,,998,0,0,34,0,0,2,50,NE,,,9.3,2016,07,13,06,158
20160713-09:00,Haze,27,0,0,,61,,997,0,0,34,0,0,2,50,NE,,,7.4,2016,07,13,09,89
20160713-12:00,Light Drizzle,27,0,0,,85,,996,1,0,29,0,0,2,250,WSW,,,24.1,2016,07,13,12,71
20160713-15:00,Mist,27,0,0,,90,,998,0,0,29,0,0,2,,,,,0,2016,07,13,15,75
20160713-18:00,Mist,27,0,0,,87,,998,0,0,29,0,0,2,,,,,0,2016,07,13,18,69
20160713-21:00,Mist,28,0,0,,91,,998,0,0,29,0,0,2,,,,,0,2016,07,13,21,71
20160714-00:00,Mist,27,0,0,,85,,998,0,0,29,0,0,2,,,,,0,2016,07,14,00,97
20160714-03:00,Mist,27,0,0,,81,,999,0,0,30,0,0,2,180,South,,,9.3,2016,07,14,03,122
20160714-06:00,Light Rain,28,0,0,,79,,998,1,0,31,0,0,2,140,SE,,,5.6,2016,07,14,06,131
20160714-09:00,Haze,26,0,0,,49,,996,0,0,35,0,0,2,140,SE,,,3.7,2016,07,14,09,114
20160714-12:00,Thunderstorms and Rain,27,0,0,,82,,997,1,0,29,1,0,1,180,South,,,5.6,2016,07,14,12,79
20160714-15:00,Mist,26,0,0,,93,,998,0,0,27,0,0,2,,,,,0,2016,07,14,15,80
20160714-18:00,Mist,27,0,0,,93,,999,0,0,28,0,0,2,,,,,0,2016,07,14,18,104
20160714-21:00,Mist,27,0,0,,92,,998,0,0,28,0,0,2,,,,,0,2016,07,14,21,55
20160715-00:00,Mist,27,0,0,,93,,998,0,0,28,0,0,2,,,,,0,2016,07,15,00,74
20160715-03:00,Mist,28,0,0,,86,,1000,0,0,29,0,0,2,,,,,0,2016,07,15,03,87
20160715-06:00,Haze,27,0,0,,67,,998,0,0,32,0,0,2,270,West,,,7.4,2016,07,15,06,84
20160715-09:00,Haze,26,0,0,,64,,997,0,0,32,0,0,2,270,West,,,14.8,2016,07,15,09,124
20160715-12:00,Mist,28,0,0,,70,,996,0,0,32,0,0,2,250,WSW,,,7.4,2016,07,15,12,89
20160715-15:00,Mist,28,0,0,,80,,998,0,0,31,0,0,2,250,WSW,,,11.1,2016,07,15,15,72
20160715-18:00,Light Rain,28,0,0,,85,,999,1,0,30,0,0,2,,,,,0,2016,07,15,18,92
20160715-21:00,Mist,28,0,0,,85,,997,0,0,30,0,0,2,,,,,0,2016,07,15,21,87
20160716-00:00,Mist,27,0,0,,89,,997,0,0,29,0,0,2,,,,,0,2016,07,16,00,75
20160716-03:00,Light Rain,25,0,0,,100,,1000,1,0,25,0,0,1,,,,,0,2016,07,16,03,58
20160716-06:00,Light Rain,26,0,0,,99,,1000,1,0,26,0,0,1,270,West,,,5.6,2016,07,16,06,57
20160716-09:00,Mist,27,0,0,,91,,999,0,0,28,0,0,2,340,NNW,,,7.4,2016,07,16,09,64
20160716-12:00,Mist,27,0,0,,86,,998,0,0,29,0,0,2,320,NW,,,9.3,2016,07,16,12,62
20160716-15:00,Mist,25,0,0,,83,,1000,0,0,28,0,0,2,,,,,0,2016,07,16,15,58
20160716-18:00,Mist,26,0,0,,93,,1001,0,0,27,0,0,2,,,,,0,2016,07,16,18,63
20160716-21:00,Mist,26,0,0,,94,,1001,0,0,27,0,0,2,,,,,0,2016,07,16,21,107
20160717-00:00,Mist,26,0,0,,96,,1000,0,0,27,0,0,2,,,,,0,2016,07,17,00,110
20160717-03:00,Rain,26,0,0,,91,,1001,1,0,27,0,0,2,230,SW,,,7.4,2016,07,17,03,83
20160717-06:00,Mist,26,0,0,,82,,1002,0,0,29,0,0,2,290,WNW,,,9.3,2016,07,17,06,109
20160717-09:00,Light Drizzle,26,0,0,,76,,1000,1,0,30,0,0,2,270,West,,,9.3,2016,07,17,09,134
20160717-12:00,Mist,26,0,0,,84,,1000,0,0,29,0,0,2,250,WSW,,,11.1,2016,07,17,12,81
20160717-15:00,Mist,25,0,0,,87,,1000,0,0,27,0,0,2,,,,,0,2016,07,17,15,70
20160717-18:00,Mist,25,0,0,,87,,1002,0,0,27,0,0,2,,,,,0,2016,07,17,18,59
20160717-21:00,Mist,25,0,0,,90,,,0,0,26,0,0,2,,,,,0,2016,07,17,21,55
20160718-00:00,Mist,25,0,0,,86,,1000,0,0,26,0,0,2,270,West,,,3.7,2016,07,18,00,59
20160718-03:00,Light Rain,25,0,0,,99,,1002,1,0,25,0,0,1,,,,,0,2016,07,18,03,59
20160718-06:00,Mist,27,0,0,,81,,1002,0,0,29,0,0,2,270,West,,,7.4,2016,07,18,06,61
20160718-09:00,Light Rain,27,0,0,,72,,999,1,0,31,0,0,2,320,NW,,,5.6,2016,07,18,09,76
20160718-12:00,Mist,26,0,0,,94,,999,0,0,27,0,0,2,230,SW,,,3.7,2016,07,18,12,76
20160718-15:00,Partly Cloudy,27,0,0,,97,,999,0,0,28,0,0,2,70,ENE,,,3.7,2016,07,18,15,89
20160718-18:00,Partly Cloudy,27,0,0,,92,,1000,0,0,29,0,0,2,270,West,,,5.6,2016,07,18,18,68
20160718-21:00,Mist,27,0,0,,93,,999,0,0,28,0,0,2,270,West,,,3.7,2016,07,18,21,84
20160719-00:00,Mist,25,0,0,,84,,1000,0,0,27,0,0,2,270,West,,,5.6,2016,07,19,00,90
20160719-03:00,Mist,26,0,0,,75,,1001,0,0,29,0,0,2,270,West,,,14.8,2016,07,19,03,87
20160719-06:00,Haze,26,0,0,,59,,1000,0,0,33,0,0,2,270,West,,,22.2,2016,07,19,06,66
20160719-09:00,Haze,27,0,0,,54,,999,0,0,35,0,0,4,270,West,,,18.5,2016,07,19,09,57
20160719-12:00,Haze,27,0,0,,56,,997,0,0,35,0,0,4,270,West,,,11.1,2016,07,19,12,59
20160719-15:00,Mist,28,0,0,,72,,998,0,0,32,0,0,2,250,WSW,,,5.6,2016,07,19,15,75
20160719-18:00,Mist,28,0,0,,77,,999,0,0,31,0,0,2,230,SW,,,5.6,2016,07,19,18,90
20160719-21:00,Mist,28,0,0,,85,,998,0,0,31,0,0,2,,,,,0,2016,07,19,21,105
20160720-00:00,Mist,27,0,0,,81,,999,0,0,29,0,0,2,,,,,0,2016,07,20,00,106
20160720-03:00,Haze,26,0,0,,60,,1000,0,0,32,0,0,2,250,WSW,,,22.2,2016,07,20,03,98
20160720-06:00,Haze,24,0,0,,47,,1000,0,0,35,0,0,4,270,West,,,22.2,2016,07,20,06,97
20160720-09:00,Haze,28,0,0,,51,,999,0,0,37,0,0,4,270,West,,,18.5,2016,07,20,09,99
20160720-12:00,Haze,24,0,0,,39,,997,0,0,37,0,0,4,270,West,,,18.5,2016,07,20,12,80
20160720-15:00,Haze,27,0,0,,59,,998,0,0,34,0,0,2,,,,,0,2016,07,20,15,84
20160720-18:00,Haze,27,0,0,,65,,998,0,0,33,0,0,2,180,South,,,5.6,2016,07,20,18,81
20160720-21:00,Haze,27,0,0,,68,,998,0,0,32,0,0,2,270,West,,,7.4,2016,07,20,21,114
20160721-00:00,Mist,25,0,0,,72,,999,0,0,30,0,0,2,320,NW,,,3.7,2016,07,21,00,119
20160721-03:00,Haze,24,0,0,,55,,1001,0,0,31,0,0,2,230,SW,,,14.8,2016,07,21,03,93
20160721-06:00,Haze,25,0,0,,51,,1000,0,0,35,0,0,2,250,WSW,,,14.8,2016,07,21,06,62
20160721-09:00,Haze,26,0,0,,42,,998,0,0,37,0,0,2,230,SW,,,11.1,2016,07,21,09,66
20160721-12:00,Haze,26,0,0,,46,,996,0,0,37,0,0,2,270,West,,,11.1,2016,07,21,12,73
20160721-15:00,Haze,27,0,0,,62,,997,0,0,34,0,0,2,,,,,0,2016,07,21,15,74
20160721-18:00,Haze,26,0,0,,60,,998,0,0,33,0,0,2,180,South,,,3.7,2016,07,21,18,77
20160721-21:00,Haze,26,0,0,,67,,997,0,0,32,0,0,2,,,,,0,2016,07,21,21,108
20160722-00:00,Haze,24,0,0,,62,,998,0,0,30,0,0,2,270,West,,,5.6,2016,07,22,00,114
20160722-03:00,Haze,26,0,0,,64,,999,0,0,32,0,0,2,90,East,,,5.6,2016,07,22,03,118
20160722-06:00,Haze,23,0,0,,42,,1000,0,0,35,0,0,4,270,West,,,11.1,2016,07,22,06,102
20160722-09:00,Haze,24,0,0,,38,,998,0,0,37,0,0,4,180,South,,,9.3,2016,07,22,09,97
20160722-12:00,Haze,24,0,0,,38,,997,0,0,37,0,0,4,230,SW,,,3.7,2016,07,22,12,83
20160722-15:00,Mist,28,0,0,,69,,998,0,0,33,0,0,2,140,SE,,,7.4,2016,07,22,15,98
20160722-18:00,Mist,27,0,0,,76,,,0,0,31,0,0,2,140,SE,,,7.4,2016,07,22,18,97
20160722-21:00,Mist,26,0,0,,80,,999,0,0,30,0,0,2,140,SE,,,14.8,2016,07,22,21,115
20160723-00:00,Mist,26,0,0,,77,,997,0,0,29,0,0,2,70,ENE,,,5.6,2016,07,23,00,118
20160723-03:00,Light Rain,25,0,0,,72,,1002,1,0,29,0,0,2,90,East,,,13,2016,07,23,03,106
20160723-06:00,Haze,25,0,0,,55,,1002,0,0,33,0,0,2,140,SE,,,7.4,2016,07,23,06,83
20160723-09:00,Haze,26,0,0,,56,,1001,0,0,34,0,0,2,90,East,,,9.3,2016,07,23,09,84
20160723-12:00,Haze,26,0,0,,57,,1000,0,0,34,0,0,2,110,ESE,,,7.4,2016,07,23,12,70
20160723-15:00,Haze,25,0,0,,60,,1001,0,0,31,0,0,2,140,SE,,,9.3,2016,07,23,15,90
20160723-18:00,Mist,26,0,0,,72,,1002,0,0,30,0,0,2,110,ESE,,,9.3,2016,07,23,18,73
20160723-21:00,Mist,26,0,0,,77,,1002,0,0,30,0,0,9,90,East,,,9.3,2016,07,23,21,80
20160724-00:00,Mist,27,0,0,,81,,1003,0,0,29,0,0,2,70,ENE,,,3.7,2016,07,24,00,70
20160724-03:00,Mist,26,0,0,,77,,1004,0,0,30,0,0,2,,,,,0,2016,07,24,03,77
20160724-06:00,Haze,27,0,0,,60,,1003,0,0,33,0,0,2,90,East,,,3.7,2016,07,24,06,106
20160724-09:00,Haze,27,0,0,,64,,1001,0,0,34,0,0,2,,,,,0,2016,07,24,09,120
20160724-12:00,Haze,26,0,0,,65,,1000,0,0,32,0,0,2,180,South,,,5.6,2016,07,24,12,123
20160724-15:00,Mist,26,0,0,,74,,1000,0,0,30,0,0,2,,,,,0,2016,07,24,15,158
20160724-18:00,Mist,26,0,0,,77,,1002,0,0,30,0,0,2,,,,,0,2016,07,24,18,157
20160724-21:00,Mist,26,0,0,,79,,1002,0,0,29,0,0,2,,,,,0,2016,07,24,21,155
20160725-00:00,Mist,27,0,0,,86,,1001,0,0,29,0,0,2,,,,,0,2016,07,25,00,159
